id_discharge,target,formula_discharge
mp-1101515,148.0011824848822,LiNi3P4O15
mp-578642,565.8337892946048,Na4Ni3P4O15
mp-585209,282.06051488707993,Li2Mo(PO4)2
mp-853237,186.84405485759336,Li4Ni2(PO4)3
mp-777968,192.17575771024065,Li5Ni2(PO4)3
mp-697764,361.0203372344266,LiFeP2O7
mp-1101537,149.55814927153892,Li2Ni(PO3)5
mp-26897,233.9152132457398,LiSn(PO3)3
mp-850109,294.7472314326142,Li2FeP2O7
mp-540026,304.8880539470888,Li2FeP2O7
mp-773718,184.61780677973564,Li4Fe2(PO4)3
mp-26271,180.77982433275423,Li2Sn(PO3)4
mp-1101528,301.2715349860844,Li3Mo(PO4)2
mp-1101531,232.46769820438712,Li9Co3P8O29
mp-851278,386.2175337575518,Li3Cr2(PO4)3
mp-1177462,184.5569169511277,Li4Cr2(PO4)3
mp-25802,265.0677828830984,Li2Bi(PO4)2
mp-1101536,275.7236172497253,Li3Bi(PO4)2
mp-1101542,81.27943799374863,LiNi5(P2O7)4
mp-1101544,264.2701098918696,Li2Cr5(PO4)4
mp-705390,215.6973553537937,Li3Fe4P9O32
mp-705315,144.23091231118894,LiCr(PO3)5
mp-763647,163.1507078996387,Li2FeP4O13
mp-31828,409.79946385459687,Li3Fe3(PO4)4
mp-566509,387.689781266328,Na3Fe3(PO4)4
mp-761474,489.7440160406524,LiFePO4
mp-585194,252.1494098234901,LiCo(PO3)3
mp-849421,25.07278535653512,LiV2(PO4)3
mp-1101587,148.64414389875466,Li7V8(PO4)12
mp-19615,237.5680231320057,Li3V2(PO4)3
mp-1177265,182.08568606473784,Li4V2(PO4)3
mp-32107,351.2009407812618,Li3Mo2(PO4)3
mp-558161,176.1025055679275,NaMo2(PO4)3
mp-1101597,361.25565118502266,LiCrP2O7
mp-1101598,357.6027833041068,LiNiP2O7
mp-1101604,311.3471651881806,Li2CrP2O7
mp-1101669,550.3861961225363,NaCoPO4
mp-764251,625.9868573573118,NaLi2CoPCO7
mp-1101693,606.204024452248,Na7Cr4(PO4)6
mp-775619,146.89792051404655,Na2NiPCO7
mp-770968,144.54749798278033,Na3NiPCO7
mp-1101704,515.2337825923528,NaMnPO4
mp-1101725,189.6702132747846,Na6Li3Fe6(PO4)8
mp-579560,234.6491508314636,Cs3Sb2Br9
mp-28222,243.31671190922583,Rb3Sb2Br9
mp-1104369,505.3360735795288,NaV2O4
mp-1212538,471.8188410208475,Na2Sn
mp-541644,422.7391325343747,CaMn7O12
mp-1180557,181.02612140351647,LiTb5Sn3
mp-1110572,495.48260968004433,Na3BiF6
mp-1110577,615.6588463748325,Li3SbF6
mp-1110651,530.2414337076359,Rb2LiSbF6
mp-1110656,513.0867145560231,Rb2LiBiF6
mp-1110657,599.4787725420741,Na2LiSbF6
mp-1110658,744.6104007616054,Rb2YCuF6
mp-1110680,152.64324872552763,Rb2LiSbCl6
mp-1110700,118.20350415766237,Rb2NaSbBr6
mp-1110703,131.25202276807434,Rb2NaMoBr6
mp-1110708,128.77795287188258,Rb2LiSbBr6
mp-1110711,141.7811287953699,Rb2LiMoBr6
mp-1110717,131.59468555080235,K2RbMoCl6
mp-1110728,115.86775128595022,Rb3SbCl6
mp-1110729,99.40601096801828,Rb3SbBr6
mp-1110829,496.4802813249028,K2NaSbF6
mp-1110835,559.9692514850916,K2LiSbF6
mp-1110855,174.35541733367347,K2LiMoCl6
mp-1110861,159.3605607752392,K2NaMoCl6
mp-1110971,486.8308478741366,Cs2LiSbF6
mp-1110976,474.9291535570295,Cs2LiBiF6
mp-1110979,447.80789786442034,Cs2NaSbF6
mp-1110989,160.14063261098337,Cs2LiMoCl6
mp-1111150,341.077145006577,K2LiCoF6
mp-1111434,149.0897421903757,Cs2NaMoCl6
mp-1111439,146.77613711685342,Cs2LiSbCl6
mp-1111642,520.8621202861257,Na3SbF6
mp-1111777,107.51977392238186,CsRb2SbCl6
mp-1111822,127.08740907651529,Cs2NaMoBr6
mp-1111835,124.73675703239876,Cs2LiSbBr6
mp-1111847,136.18958287144577,Cs2LiMoBr6
mp-1111873,120.48812811776727,Cs2KSbCl6
mp-1111876,133.9656580189426,Cs2KMoCl6
mp-1111921,654.0834798528044,K2LiVF6
mp-1111927,332.945389148736,K2LiCrF6
mp-1112121,97.99044489554564,Cs2RbSbBr6
mp-1112122,114.09394046433364,Cs2RbSbCl6
mp-1112142,115.43481881909186,Cs2NaSbBr6
mp-1112353,106.23914911205824,Cs3SbCl6
mp-1112853,103.65232188969672,Cs2KSbBr6
mp-1112871,114.7940887282403,Cs2KMoBr6
mp-1112952,92.01189101151336,Cs3SbBr6
mp-1113818,909.3475421351588,Rb2AlCuF6
mvc-12181,722.2852722629829,Ca(CoO2)4
mvc-14736,2034.0246316388284,YWO3
mp-1117357,400.1553931117856,CaFe2(SiO3)4
mvc-11982,859.93001831469,CaCr2O5
mp-1117621,1331.7849253810502,MgFeF4
mp-1118049,1383.5585753459966,MgNiF4
mvc-4299,1390.166142787736,Al(SnO2)2
mp-756229,422.369379751737,Na(SnO2)2
mvc-4120,1139.9695978843797,Y(SnO2)2
mp-765279,527.1594246357914,Li10CoNi9O20
mp-767360,405.3758768515982,LiMn(SiO3)2
mp-767303,354.0893721205602,Li2Mn(SiO3)2
mvc-5116,753.472936516444,MgMn(SiO3)2
mp-1163929,1142.8912263154814,Al2Si3(SnO4)3
mvc-14147,209.916446404039,CaCr2(Si2O5)4
mvc-12796,699.6598559111671,AlFe3(SiO4)3
mp-19533,672.7471843070725,Al2Fe3(SiO4)3
mvc-4292,1135.020509808666,Y2Fe3(SiO4)3
mvc-4351,1316.182595961284,Al2Cr3(SiO4)3
mvc-3885,1216.4610003821774,Mg3Si3(MoO6)2
mp-29687,66.96059084220711,KC60
mp-19553,659.5936100006907,Mn3Al2(SiO4)3
mvc-15182,445.5948544641032,Mg2Cr2(SiO4)3
mp-19581,437.87532796117006,Mg3Cr2(SiO4)3
mp-1163946,711.9162406335992,AlCo3(SiO4)3
mp-19552,689.9541922009673,Al2Co3(SiO4)3
mp-27683,554.7893738197052,LiSnS2
mp-760468,339.19031202321327,LiSi2BiO6
mvc-3905,1293.0020200332915,Zn3Cr2(SiO4)3
mvc-15605,2033.2976311159591,AlWO3
mvc-5756,1285.3407402078658,CaWO3
mp-761363,85.21034413331292,Na(WO3)9
mp-36529,142.81777421418266,Na3(WO3)10
mp-763805,342.7008626365919,Na7(WO3)9
mp-1173873,45.97920735779222,Na16(WO3)19
mvc-14645,1932.389373175728,YWO3
mvc-5731,1368.2347541554643,ZnWO3
mp-780586,330.2932290078496,LiCoP2O7
mp-31549,325.4283542287551,Li2CoP2O7
mp-775093,453.2705566462295,Li5CoO4
mp-774941,666.7977625129473,Li(NiO2)2
mp-764767,634.2654053518062,LiNiO2
mp-780142,302.26653486449305,Li5(NiO2)4
mp-1172969,227.745889810821,Li2FePO4F
mp-1177724,712.5420734249727,Li3Cr2P2(O4F)2
mp-25508,220.31520161978307,Li2CrPO4F
mp-851285,382.172765973572,Li2Fe2(PO4)3
mp-762826,190.852069621869,Li3Fe2(PO4)3
mp-622528,1116.5257626107916,Li4Mo3O8
mp-38637,117.52835130485474,Rb(WO3)6
mp-774071,416.8007239486862,Li2Mn3(CoO4)3
mp-778656,427.5335616074562,Li4Mn3(CoO4)3
mp-765529,405.7762834111292,Li2MnCoO4
mp-779065,413.32128392286046,Li2Mn2CoO6
mp-1173956,388.7117937348301,Li3Mn2CoO6
mp-777603,320.1388613220635,LiMnCo3O8
mp-777604,325.2404072768519,Li2MnCo3O8
mp-775622,330.3310812644917,Li3MnCo3O8
mp-1174054,306.4152678349432,Li4MnCo3O8
mp-765796,915.6628132543487,Li3Mn3CoO8
mp-1174203,290.6347769915291,Li4Mn3CoO8
mp-1174312,681.6166305196512,Li4Mn3O7
mp-772345,305.38548569725947,Li4Mn3O8
mp-780141,204.18972635316575,Li6Mn5O12
mp-1175314,201.63317888984352,Li7Mn5O12
mp-1176447,130.63142263797653,Na5Ni2P(CO4)4
mp-770026,140.89582786866436,Na5LiMn2P2(CO7)2
mp-853201,244.92328527976804,Na6Mn2As(CO4)4
mp-24996,280.99536313990615,Na3FePCO7
mp-773414,144.47159910234944,Na5LiFe2P2(CO7)2
mp-1176351,449.3965859761079,Na3Li3Fe2P2(CO7)2
mp-777027,265.2705826245072,Na6Ni2C4SO16
mp-775329,161.0891347501556,Na3Li2Fe5(SiO3)10
mp-767634,332.6787908941756,Na5Fe6(SiO3)12
mp-775293,26.610405275264444,Na9Fe10(SiO3)20
mp-510615,39.93587949029566,NaFe(SiO3)2
mp-776234,336.69284277677986,Li2MnV4FeO12
mp-770475,236.93234652863308,Na3BiBAsO7
mp-1176418,235.8021951156226,Na2BiAsCO7
mp-754871,236.00945599069067,Na3BiAsCO7
mp-1176428,249.2889262385091,Na2CePCO7
mp-761609,572.9680332458395,Li2MnV(PO4)2
mp-782651,584.7295065228972,Li3MnNb4O12
mp-771807,577.4394134498384,Li2Mn3NbO8
mp-764809,588.3398561647003,Li3MnFeCo(PO4)3
mp-767785,547.0038001450273,Li4Mn2Cr3Sb3O16
mp-775088,775.1832967032343,Li2Mn2CoO6
mp-775386,655.6904934892267,Li4Mn3Fe2Co3O16
mp-780110,158.9694954224367,LiVP2HO8
mp-780754,303.02559010637856,Li2VP2HO8
mp-763115,668.4612327783308,Li4Mn2Cr3Co3O16
mp-777219,516.9855346364549,LiVF4
mp-1177787,406.8595274085154,Li2VF6
mp-558578,404.3642120777909,Li3VF6
mp-767565,317.6441748165428,LiVCO4
mp-777732,603.3029993772944,Li8Mn13Cr3O32
mp-770982,584.8107544025022,Li2VFeO4
mp-779240,261.7830757021386,Na4Fe2C4SO16
mp-765110,167.5064983326694,LiVFe(P2O7)2
mp-1176550,204.40730078566327,LiV3OF11
mp-1176551,201.32977554922772,LiV3OF11
mp-765874,485.31290798282646,LiV2O2F3
mp-761298,590.7287214986271,LiVPO4
mp-1176565,432.306079036072,LiV2(OF)3
mp-763636,617.1487207421425,Li2Mn3NiO8
mp-762635,305.1921233892986,Li3Mn3NiO8
mp-765722,302.04441028423537,Li4Mn3NiO8
mp-763708,386.089651103956,Li2TiV2O6
mp-763982,389.66932728609765,Li3TiV2O6
mp-1176572,206.35118256896467,LiV4OF11
mp-1176573,203.84673672385847,LiV4OF11
mp-1176574,408.9985886612466,LiV2OF5
mp-757663,176.65765600037773,LiSn(PO3)4
mp-1177286,583.7085990914048,Li4V3OF11
mp-765074,247.65829787328232,LiMnVP2(HO5)2
mp-765960,225.2328642025588,Li3MnVP2(HO5)2
mp-762735,462.51635975102647,Li6NbCo3(PO4)6
mp-1176615,168.02557945761342,LiMnV(P2O7)2
mp-773335,299.3110429952772,Li4Mn3FeO8
mp-763422,596.3578902758496,Li2MnF4
mp-770205,183.9906001738304,Li3MnV(PO4)3
mp-770137,181.12971581290572,Li4MnV(PO4)3
mp-1176625,257.60824412462705,LiSn(SO4)2
mp-780576,241.12870547288657,Li2Sn(SO4)2
mp-762865,288.8278211452982,Li2V(SO4)2
mp-762256,241.80434299921896,Li3Ni2P2(O4F)2
mp-566629,242.5885968173535,Li2NiPO4F
mp-1176640,303.4731102631459,LiMnCrO4
mp-773293,589.8619742104545,Li2MnCrO4
mp-768015,630.9408998395368,LiMnCoO4
mp-567303,161.66303966546988,Li2MnP2O7
mp-771361,198.9060055895347,LiMn3(PO4)3
mp-771870,99.42563333333072,LiMn2(PO4)2
mp-780334,179.94559079164446,LiMn2(BO3)2
mp-769813,345.99147150399284,LiMnBO3
mp-1176668,187.8233823042665,LiSn(PO3)4
mp-1176670,243.9812826743149,LiV5(BO5)2
mp-705069,276.96131257034745,LiMnPO4
mp-769972,325.50576419840115,Li2FePCO7
mp-1177151,162.18151452835292,Li5Fe2P2(CO7)2
mp-761318,160.10457220899863,Li3FePCO7
mp-1176694,170.7942686356914,LiMnH8(SO6)2
mp-1178013,161.77538890712106,Li2MnH8(SO6)2
mp-1176723,228.91988762065415,LiMn(PO3)3
mp-774381,91.58342348739583,LiFe4(BO3)4
mp-764552,181.77962685065376,LiFe2(BO3)2
mp-783910,363.4847811209545,LiFeBO3
mp-771259,98.87543210607296,LiMn2(PO4)2
mp-764678,183.0972577229089,LiFe2(BO3)2
mp-764493,91.5686824373722,Li5Fe8(BO3)8
mp-779996,488.0799646477035,LiFe2O2F3
mp-764611,91.12302016068648,LiFe2(BO3)2
mp-764862,91.75621240543624,Li5Fe8(BO3)8
mp-761710,314.7430378554494,LiFeCoO4
mp-1176756,108.87183888088798,LiMn4(P2O7)3
mp-1176762,244.06392034682383,LiMn(PO3)3
mp-850161,84.83746524748922,LiFeP2O7
mp-849492,84.96227612093567,Li5Fe4(P2O7)4
mp-850262,247.55379649334972,Li2FeP2O7
mp-771288,302.51493586875966,Li3Cr4O8
mp-763579,60.442944874073326,Li4Cr5O10
mp-761736,511.581841049305,LiCoPO4
mp-763060,509.577823796996,LiCoPO4
mp-779166,318.2924523449619,LiCo3NiO8
mp-778768,330.2210863019977,Li2Co3NiO8
mp-868138,665.2027171342489,Li4Co3NiO8
mp-761638,312.8804835367374,Li2CoP2O7
mp-773213,390.9272540651672,Li3Fe(BO3)2
mp-766755,305.1251528414597,Li3FePO5
mp-585308,401.05175097962746,Li3Co2(PO4)3
mp-31553,510.4389106052868,LiCoPO4
mp-761821,261.71104791749394,LiCoPO4
mp-1177550,74.46197587341852,Li4V3P8O29
mp-765099,153.45818172552265,Li6V3P8O29
mp-849522,151.15741985940625,Li8V3P8O29
mp-504366,76.19780970664125,Li9V3P8O29
mp-767932,443.1880959118751,Li2VF6
mp-763439,414.2046540700304,Li3VF6
mp-774134,366.34901122274766,Li2CoO2
mp-771653,579.7084455028382,Li6V3Ni(PO4)6
mp-1176854,90.60724691388128,Li7V3Ni(PO4)6
mp-1176876,93.14068115912784,Li7MnCo3(PO4)6
mp-762602,401.19148034623726,Li5Fe5O12
mp-1176882,400.456299953972,Li7Fe5O12
mp-765606,749.6358688162587,Li12Fe5O16
mp-1176884,90.43361223232824,Li7Mn3Fe(PO4)6
mp-762678,255.57364987918191,LiFeSiO4
mp-769717,313.0770426680175,Li2MnPCO7
mp-770047,159.83574303238885,Li5Mn2P2(CO7)2
mp-1176949,559.5763956609702,Li6TiMn3(PO4)6
mp-765344,182.55567257249243,Li8NbNi3(PO4)6
mp-777867,142.11172535883918,Li2P8W3O29
mp-777285,217.23623177404485,Li9P8W3O29
mp-766114,585.000410111564,Li4MnFe3(PO4)4
mp-777037,166.29310886104028,Li2CrPCO7
mp-1177001,573.164037789262,Li6Mn3V(PO4)6
mp-767292,324.1206613170701,Li8Fe7O15
mp-1177006,238.3406496678618,Li8Fe9CoO20
mp-1177017,222.06243186733465,Li6Fe3P8O29
mp-579738,230.3244444959495,Li9Fe3P8O29
mp-762254,620.6139679681884,Li3V5O12
mp-762281,408.3626985226864,Li5V5O12
mp-763684,347.3212680468177,Li8(CoO2)5
mp-850254,590.5692422979032,Li11V6O5F19
mp-1177034,493.0467669144297,Li5V6O5F19
mp-778037,588.3207348563934,Li11V6O5F19
mp-1177087,437.1111839939322,Li5Ni6(P2O7)4
mp-1177098,397.3646813182364,Li5Nb6NiO18
mp-767639,188.15844832587845,Li4Mn3(BO3)4
mp-1177099,186.70650320784412,Li5Mn3(BO3)4
mp-1177105,375.8559137038691,Li5Mn2Fe(BO3)4
mp-769723,589.5793296637952,Li2MnCo(PO4)2
mp-767726,102.22450144122254,Li2Fe2Si3O10
mp-761394,417.1833211592133,Li4Fe2Si3O10
mp-779299,178.53177188149263,Li3Mn4(BO3)4
mp-1177113,133.04208196152675,Li5Mg11(WO4)12
mp-540110,503.1593534411421,LiFePO4
mp-1177117,123.94406380377708,Li5Fe4(PO4)4
mp-765997,217.19961050933892,Li11Ti4Mn12O32
mp-1177122,612.6907228683413,Li5TiMn3O8
mp-762758,232.9598071968406,Li4Ti2Fe3O10
mp-1177123,232.367456889736,Li5Ti2Fe3O10
mp-1177137,319.772513350378,Li5(CoO3)2
mp-868417,321.66103177995103,Li3CoO3
mp-850160,310.90916796627,Li7(CoO3)2
mp-763304,514.271044170183,Li2CoSiO4
mp-761565,577.6934645589229,Li4Mn3Cu(PO4)4
mp-763071,614.970451069317,Li4Fe3Co5O16
mp-850742,207.26663669007988,LiV3OF11
mp-764037,857.7352328972456,Li10V5Cr3O16
mp-1177237,170.7913714395414,Li4V3(FeO6)2
mp-1177242,568.8733467304115,Li4V3(CO3)6
mp-765404,270.55045462232096,Li2V(CO3)2
mp-1177310,576.6695736052112,Li4Ni3Sb(PO4)4
mp-1177337,368.5564441354475,Li4NbFe5(PO4)6
mp-765728,293.5569811675369,Li4VFe3O8
mp-762583,316.20604448685583,Li3MnNi3O8
mp-769821,760.0280399654453,Li4Mn5CuO12
mp-764291,340.375768446248,Li6Mn5SbO12
mp-771711,296.5863126906014,Li4V3CoO8
mp-780544,294.6341596667606,LiMn3CrO8
mp-780542,299.22568220533606,Li2Mn3CrO8
mp-771545,756.8693968555117,Li4Mn5CoO12
mp-861128,365.1476449768987,Li6Mn5CoO12
mp-773326,424.7145751118696,Li2FeNiO4
mp-849468,588.5507914382223,Li4Fe3Co3(TeO8)2
mp-765813,417.2639790924961,Li2FeNiO4
mp-765438,305.6155127545745,Li3Cr3CoO8
mp-1177452,525.4179766906369,Li4Fe7(OF7)2
mp-1177456,285.1525546615724,Li4Cr3(CO3)6
mp-1177468,273.1795631719656,Li4Fe3TeO8
mp-773347,390.1430168749836,Li2MnFeO4
mp-771225,113.77935610942684,Li17(CoO4)4
mp-771226,115.62962805485064,Li9(CoO4)2
mp-771227,117.06358106041334,Li19(CoO4)4
mp-851007,305.61161733251475,Li6Co2C4SO16
mp-765070,228.59345409216596,Li5CoO4
mp-766861,559.4370373268679,LiVF4
mp-1177500,281.9662724788824,Li3V2F8
mp-764974,598.6601150434919,Li2V(OF)2
mp-767023,304.8302307879012,Li2VNiO4
mp-763558,207.9320198029786,LiV2(CO3)4
mp-767990,213.22040262559716,LiV(CO3)2
mp-1177515,191.2627935415725,Li3V2(CO3)4
mp-1177527,159.4256551631746,Li3V2F12
mp-1222545,442.6937240752191,Li3Ti8O16
mp-1177528,63.02563617597415,Li3Ti7O14
mp-762218,188.69269514886267,LiVH2OF5
mp-773284,292.1812481518704,Li4Ni3TeO8
mp-777635,248.14917588429583,LiVFeP2(O4F)2
mp-778572,243.69621842017563,Li2VFeP2(O4F)2
mp-771536,677.1089912283913,Li7Co5O12
mp-763971,306.5230520277433,Li3VFe3O8
mp-31667,209.62000933644853,LiCr2(PO4)3
mp-768047,103.49131686498843,Li3Cr4(PO4)6
mp-775597,290.63987265282003,Li3Cr2(PO4)3
mp-1177554,183.4926915131043,Li4Cr2(PO4)3
mp-771462,296.10163060646164,Li3MnFe3O8
mp-763910,292.6741231046872,Li4MnFe3O8
mp-762484,287.7427156795448,Li2Ti3VO8
mp-762821,291.68134355396865,Li3Ti3VO8
mp-764015,295.2649097912676,Li4Ti3VO8
mp-771858,299.14408853704765,LiMnO2
mp-1177618,302.3668095133619,Li3MnCr3O8
mp-771203,299.589642278852,Li4MnCr3O8
mp-765490,42.06729196030522,LiV24O58
mp-1177621,83.62934589808086,Li3V24O58
mp-774369,125.96669965239624,Li3V12O29
mp-776706,74.6987808726532,Li9Cr4C8(SO16)2
mp-566680,255.6808848438285,Li2MnSiO4
mp-1177630,177.24059099530913,Li3Mn4(BO3)4
mp-769908,625.178018605923,Li2Mn3CoO8
mp-780833,242.5153848995593,Li2MnSiO4
mp-1177641,583.7330851595667,Li3FeOF3
mp-1177648,569.7594862839004,Li3Fe5OF11
mp-777030,233.58493475127324,Li6Mn3P8O29
mp-762566,493.13781106568666,Li2FeSiO4
mp-762557,498.5661002081979,Li2FeSiO4
mp-764873,91.35025261056848,LiFe4(BO3)4
mp-764546,91.51006560984182,Li3Fe8(BO3)8
mp-764465,91.4458627039156,LiFe2(BO3)2
mp-850450,273.7531720147913,Li7Fe8(BO3)8
mp-763611,192.8077675861374,Li2Mn7O12
mp-773337,572.2414346988762,Li5Mn7O12
mp-775153,587.7880227522122,Li3FeOF3
mp-772249,274.5065973714976,Li4Fe3WO8
mp-1177710,234.23161986072347,Li3Co2P2(O4F)2
mp-763396,315.5959833444717,Li4Co2Si3O10
mp-763309,526.9927207151934,Li2CoSiO4
mp-780151,295.8110255639445,Li3Cr2(PO4)3
mp-767128,530.3106475887586,Li2CoSiO4
mp-764634,249.9306755499065,Li2CoSiO4
mp-780678,260.64218650646023,Li4Co2Ni3O10
mp-764956,505.8339119750844,Li2CoSiO4
mp-850174,207.6511138261752,Li4Cu2Ni5O12
mp-771105,206.1715712118321,Li5Cu2Ni5O12
mp-774102,328.61108538988566,LiNiO2
mp-850913,593.1719007981084,LiVOF3
mp-774155,829.6311402229322,Li2FeO3
mp-765318,247.0097562161136,LiVFeP2(HO5)2
mp-765312,228.4353660878872,Li3VFeP2(HO5)2
mp-1177771,588.8471713000354,Li2VFeO4
mp-767929,315.5524295485709,Li3VSi2O7
mp-766952,572.3187756870782,LiVF4
mp-764324,552.6547228104433,Li2VF4
mp-765368,479.39385534584346,LiVF5
mp-764160,561.1318568355682,Li5VCr3O8
mp-780821,300.3007598886482,Li3VCr3O8
mp-853146,298.57300476960273,Li4VCr3O8
mp-1177839,1182.882879491341,Li2TiFeO4
mp-1177848,374.2867688283496,Li2V2Cu(PO4)3
mp-770070,298.5536539982226,Li3TiCr3O8
mp-1177853,310.30831027791794,Li2V2F7
mp-765283,835.8354589502255,Li5TiV3O8
mp-1177858,398.2911752632199,Li2TiCoO4
mp-1177868,1196.7387937798533,Li2TiCrO4
mp-762378,598.4045599696129,Li2V3CoO8
mp-767950,575.9223163788664,Li4Ni5O9
mp-778336,247.17481898223207,LiMnVP2(O4F)2
mp-763904,235.068514889796,Li3MnVP2(O4F)2
mp-778543,258.02711650404274,LiNiBO3
mp-868354,276.46133884150186,Li3MnV3O8
mp-778788,185.9284273930384,Li3MnV(PO4)3
mp-770136,181.5485673018727,Li4MnV(PO4)3
mp-764183,843.936573696044,Li5MnCr3O8
mp-850242,118.19568256880476,Li5Mn6(BO3)6
mp-768040,58.86142939066062,Li11Mn12(BO3)12
mp-767970,104.97503256605,Li3Mn4(PO4)6
mp-31969,196.83821023126796,Li3Mn2(PO4)3
mp-853271,364.3261032255839,Li5Mn2(PO4)3
mp-765266,329.47269411805223,LiMn2F7
mp-1177927,315.7368794783717,Li2Mn2F7
mp-773461,664.9566055522221,Li4MgCo3O8
mp-771423,309.41014556388427,Li3FeBAsO7
mp-769554,98.81358523760343,LiMgCr3(SO4)6
mp-1177996,94.87655007554088,Li2MgCr3(SO4)6
mp-762703,498.2838454419714,LiFeSiO4
mp-763645,508.9561423294185,Li2FeSiO4
mp-773978,283.1862700501672,Li4Co3TeO8
mp-765439,322.80261012643035,Li3CoNi3O8
mp-868358,322.2188015652406,Li4CoNi3O8
mp-764140,874.6038620092102,Li5Cr3NiO8
mp-763593,180.9991323218728,LiCo2(CO3)4
mp-764978,188.21802076923584,LiCo(CO3)2
mp-1178046,364.6193913764117,Li2Co(CO3)2
mp-1178054,598.2160304828285,Li2CrCu(PO4)2
mp-774101,383.84302105353095,LiFeO2
mp-762036,640.9629812990653,Li(CoO2)2
mp-763622,222.3545282946748,Li2(CoO2)3
mp-765899,402.3791132364928,LiCoO2
mp-763924,298.48778142189303,Li4Fe3CuO8
mp-762618,155.97215261390133,Li2Mn3(PO4)4
mp-762574,153.2127047934907,Li3Mn3(PO4)4
mp-771623,294.2211006300801,Li5Mn3(PO4)4
mp-1178075,205.8010703645492,Li13Mn6(PO4)8
mp-764142,824.3016517823866,Li5MnV3O8
mp-1178082,1075.0279391224644,Li11V6O5F19
mp-781083,391.11245634427024,Li8Mn7V(PO4)12
mp-766644,148.10450108815013,Li5Fe(CO3)4
mp-777596,496.3327121401598,Li5V6O5F19
mp-1178103,587.0651238565532,Li(FeO2)2
mp-769726,291.6881166853558,Li3(FeO2)4
mp-849694,563.036738566625,Li5(FeO2)4
mp-763473,256.629051914615,Li2FeCo9O20
mp-763028,257.7135618492163,Li4FeCo9O20
mp-850971,352.8478740340815,LiMnBO3
mp-771481,704.1911997689459,Li(CoO2)2
mp-763770,758.2207992995702,Li3Fe2Co3O10
mp-769464,293.93282891693104,LiLa3MnO7
mp-772808,210.03890593908116,K2BiPCO7
mp-1178147,203.18760736911108,K3TlPCO7
mp-1178148,223.473618792646,KLi(WO3)3
mp-705664,78.59091777177258,K(WO3)9
mp-690117,39.27464713145484,K(WO3)6
mp-761466,58.85371069468838,K(WO3)4
mp-773258,247.21527342433777,K2CrPCO7
mp-774255,230.5077632259762,K3CrPCO7
mp-774305,436.2157229438336,LiCo2NiO6
mp-765538,885.6956149150593,Li3Co2NiO6
mp-779353,566.947216806114,Li3Fe5OF11
mp-776111,592.4639860155637,Li8Fe7(PO4)8
mp-764167,536.2430815012096,Na8Fe7(PO4)8
mp-771422,310.9207896850125,Li2FeCSO7
mp-770059,279.0943601402312,NaFeCSO7
mp-771482,276.5034346809101,Na2FeCSO7
mp-777424,277.03368032919377,LiFe4OF7
mp-764902,576.0662063442817,Li4Fe2Co3Sb3O16
mp-761707,588.7320570007294,Li2CrCo(PO4)2
mp-764370,773.2255114707732,LiCoF3
mp-565644,231.1371769261184,Cs2Cr(NO3)5
mp-763600,286.02487201202865,LiCo2C2O7
mvc-3624,1854.803945819623,Y2W2O7
mp-16293,593.0436228992078,KSbO3
mp-20011,635.6175256926537,NaSbO3
mp-1179926,599.1115761704392,NaMn2O4
mp-1194823,702.3004167758414,NaNbO3
mp-764373,739.5627148880664,LiFeF3
mvc-12189,593.4450065241309,Ca(FeO2)4
mvc-12826,405.6853398346787,Ca3(CoO3)2
mp-31623,375.7937359924571,Ca2CoO3
mp-1185039,545.8352752034544,Li2CeSn
mp-1183338,349.5300040000677,BaNa2Sn
mp-989514,135.22857388898086,Cs2NaSbCl6
mp-973974,683.3021674125347,K3Mo
mp-1184897,689.5709426660549,K3Nb
mp-1184916,677.0916138647877,K3Mn
mp-1185851,4037.8995003910873,MgC
mp-1186036,1317.405988831587,Na3Cu
mp-1188787,442.5026856342853,LiV2O5
mp-1222231,208.8996613123045,Mg13(NbH16)2
mp-540837,1144.8188294300778,CaV2O4
mvc-12111,1240.3895902920997,MgV2O4
mp-642750,601.7651348876036,NaV2O4
mvc-12124,1230.735181697767,V2ZnO4
mp-763713,232.2018152860071,Cs(WO3)3
mvc-13129,337.5532772608289,Ca2CoRhO6
mp-555261,658.1016360586952,Ca3CoRhO6
mp-570748,159.9960921686304,Zn13Sb10
mp-543100,506.5771875891817,LiCoSiO4
mp-1197270,519.569433364244,Li2CoSiO4
mp-1198729,69.58474664635372,Li22Sn5
mp-1199049,220.1920969945202,KV6O11
mp-581813,65.48312914794866,Na3Fe2P2O8F3
mp-579533,154.6783282085811,K3P(W3O10)4
mp-579548,150.68277904074296,Rb3P(W3O10)4
mp-1202695,556.1056326686423,Na4Co3P4O15
mp-557395,197.4719793234794,LiC2S2N(O2F3)2
mp-1206176,287.3581843731014,Rb2NaCuF6
mp-1206403,176.4337456640106,Rb2LiVCl6
mp-1206427,251.7340942840554,KRb2CuF6
mp-1206535,223.5944328533841,Cs2RbCuF6
mp-1206768,161.55781901297772,Rb2NaVCl6
mp-989545,139.4490405014752,Rb2NaSbCl6
mvc-4405,1314.7029332526597,Y(WO2)2
mp-1207640,1110.514780624691,YWO2
mp-557411,239.40933412716933,KRb2VF6
mp-560671,276.7907086741757,Rb2NaVF6
mp-1210088,776.7748884263652,NaWO2
mp-977200,601.478126243269,Na3C
mp-1213008,583.6391959813079,CsLi2C
